_id,table,county,product,chronic_flag,chronic_number_v2,chronic_condition,count,med_oop_member,p25th_oop_member,p75th_oop_member,med_claim_ct,p25th_claim_member,p75th_claim_member
13998,dashboard_2,Riverside,"All, Excluding Medi-Cal",,All,Obesity,127816,160,20,665.23,14,6,29
13999,dashboard_2,Riverside,"All, Excluding Medi-Cal",,more than 1 chronic condition,Obesity,109824,180,20,748.34,16,7,32
14000,dashboard_2,Riverside,"All, Excluding Medi-Cal",,1 chronic condition,Osteoporosis,1929,63.16,0,320,10,6,16
14001,dashboard_2,Riverside,"All, Excluding Medi-Cal",,All,Osteoporosis,38737,263.68,5,1217.07,22,10,43
14002,dashboard_2,Riverside,"All, Excluding Medi-Cal",,more than 1 chronic condition,Osteoporosis,36808,278.65,10,1292.14,23,11,44
14003,dashboard_2,Riverside,"All, Excluding Medi-Cal",,1 chronic condition,Rheumatoid Arthritis,12909,160,30,540,11,6,19
14004,dashboard_2,Riverside,"All, Excluding Medi-Cal",,All,Rheumatoid Arthritis,129916,320,40,1330.38,22,10,42
14005,dashboard_2,Riverside,"All, Excluding Medi-Cal",,more than 1 chronic condition,Rheumatoid Arthritis,117007,350,40,1458.06,24,11,45
14006,dashboard_2,Riverside,"All, Excluding Medi-Cal",,1 chronic condition,Stroke,585,150,0,560,9,4,17
14007,dashboard_2,Riverside,"All, Excluding Medi-Cal",,All,Stroke,17403,685.49,91.04,2900,31,12,61
14008,dashboard_2,Riverside,"All, Excluding Medi-Cal",,more than 1 chronic condition,Stroke,16818,715.48,100,2950.48,32,13,63
14009,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Acute Myocardial Infarction,-1,185,80,528.75,14.5,10.25,20.75
14010,dashboard_2,Riverside,COMMERCIAL,,All,Acute Myocardial Infarction,-1,784.68,155,2918.62,25,14,46
14011,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Acute Myocardial Infarction,896,788.3,160,2919.85,25,14,46
14012,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Alzheimers Disease,-1,87.5,43.75,131.25,11.5,6.25,16.75
14013,dashboard_2,Riverside,COMMERCIAL,,All,Alzheimers Disease,-1,30.39,0,321.6,8,3,22
14014,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Alzheimers Disease,175,30.39,0,325.92,8,3,22
14015,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Anemia,6182,120,25,500,10,5,19
14016,dashboard_2,Riverside,COMMERCIAL,,All,Anemia,22257,230,50,937.88,17,8,32
14017,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Anemia,16075,290,65,1120.24,20,10,38
14018,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Anxiety,18116,80,20,288.43,9,4,16
14019,dashboard_2,Riverside,COMMERCIAL,,All,Anxiety,69437,150,35,520,13,6,24
14020,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Anxiety,51321,180,45,619.94,15,8,27
14021,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Asthma,13361,70,20,239.44,7,4,13
14022,dashboard_2,Riverside,COMMERCIAL,,All,Asthma,30418,122.31,30,450,11,5,22
14023,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Asthma,17057,190,58.23,672.21,16,8,29
14024,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Atrial Fibrillation,463,185,45,583.24,10,5,15
14025,dashboard_2,Riverside,COMMERCIAL,,All,Atrial Fibrillation,5708,255.41,55,940.17,16,7,30
14026,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Atrial Fibrillation,5245,268.4,59.59,983.18,17,7,32
14027,dashboard_2,Riverside,COMMERCIAL,,All,Breast Cancer,4717,280.58,80,1052.08,18,9,33
14028,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Breast Cancer,4717,280.58,80,1052.08,18,9,33
14029,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Chronic Kidney Disease,556,110,30,340,10,5,16
14030,dashboard_2,Riverside,COMMERCIAL,,All,Chronic Kidney Disease,12430,200,50,720.18,16,8,30
14031,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Chronic Kidney Disease,11874,205.09,50,742.28,16,8,31
14032,dashboard_2,Riverside,COMMERCIAL,,All,Colorectal Cancer,1385,305,60,1382.4,20,10,39
14033,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Colorectal Cancer,1385,305,60,1382.4,20,10,39
14034,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Combined Cancer,1044,130,35,560,11,5,20
14035,dashboard_2,Riverside,COMMERCIAL,,All,Combined Cancer,11283,268.88,70,1063.72,18,9,33
14036,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Combined Cancer,10239,288.1,75,1108.26,18,9,35
14037,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,COPD,1044,90,30,285,8,4,14
14038,dashboard_2,Riverside,COMMERCIAL,,All,COPD,6390,220,60,814.02,16,7,30
14039,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,COPD,5346,271.44,65,963.37,18,8,34
14040,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Dementia,-1,298.65,70,747.94,5,3,11.5
14041,dashboard_2,Riverside,COMMERCIAL,,All,Dementia,-1,153.54,0,787.21,14,5,34
14042,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Dementia,744,150,0,785.81,14,5,35
14043,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Depression,13945,70,15,250,8,4,15
14044,dashboard_2,Riverside,COMMERCIAL,,All,Depression,60641,140,30,495.1,13,6,25
14045,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Depression,46696,170,40,583.78,15,8,27
14046,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Diabetes,9138,67.18,20,208.95,8,5,13
14047,dashboard_2,Riverside,COMMERCIAL,,All,Diabetes,50869,130,39.59,435,12,6,20
14048,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Diabetes,41731,150,45,497.28,13,7,23
14049,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Heart Failure,178,149.15,36.25,574.14,8,5,19
14050,dashboard_2,Riverside,COMMERCIAL,,All,Heart Failure,5164,310.57,65,1217.58,20,8,40.25
14051,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Heart Failure,4986,320,65,1251.54,20,9,41
14052,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Hip/Pelvic Fracture,125,300,120,1108.54,15,8,22
14053,dashboard_2,Riverside,COMMERCIAL,,All,Hip/Pelvic Fracture,510,533.8,150,2115.28,23,11,43
14054,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Hip/Pelvic Fracture,385,616.94,165,2448.6,27,13,48
14055,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Hyperlipidemia,13580,100,30,310.69,7,4,13
14056,dashboard_2,Riverside,COMMERCIAL,,All,Hyperlipidemia,83268,162.82,45,550,11,6,21
14057,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Hyperlipidemia,69688,180,50,600,12,6,22
14058,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Hypertension,14695,81.01,25,266.27,7,4,12
14059,dashboard_2,Riverside,COMMERCIAL,,All,Hypertension,87121,160,45,539.69,11,6,21
14060,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Hypertension,72426,180,50,607.45,13,6,23
14061,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Ischemic Heart Disease,290,120,20,398.01,7,4,12
14062,dashboard_2,Riverside,COMMERCIAL,,All,Ischemic Heart Disease,8715,280,60,1034.7,15,7,31
14063,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Ischemic Heart Disease,8425,293.69,60,1063.75,16,7,32
14064,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Obesity,16561,90,30,295,7,4,13
14065,dashboard_2,Riverside,COMMERCIAL,,All,Obesity,68507,160,45,523.02,11,6,21
14066,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Obesity,51946,190,60,609.8,13,7,24
14067,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Osteoporosis,643,130,40,413.62,10,6,16
14068,dashboard_2,Riverside,COMMERCIAL,,All,Osteoporosis,4117,210,45,759.83,15,7,29
14069,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Osteoporosis,3474,244.32,45,827.34,16,7,32
14070,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Rheumatoid Arthritis,8957,170,55,535,11,6,19
14071,dashboard_2,Riverside,COMMERCIAL,,All,Rheumatoid Arthritis,38704,250,75,759.76,16,8,28
14072,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Rheumatoid Arthritis,29747,273.8,80,840,18,9,31
14073,dashboard_2,Riverside,COMMERCIAL,,1 chronic condition,Stroke,326,249.35,71.25,937.36,11,7,18.75
14074,dashboard_2,Riverside,COMMERCIAL,,All,Stroke,3245,420,100,1570,21,10,40
14075,dashboard_2,Riverside,COMMERCIAL,,more than 1 chronic condition,Stroke,2919,450,105,1673.04,22,11,42
14076,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Acute Myocardial Infarction,-1,0,0,0,15,5,19.75
14077,dashboard_2,Riverside,MEDICAID,,All,Acute Myocardial Infarction,-1,0,0,0,40,18,85
14078,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Acute Myocardial Infarction,2514,0,0,0,41,18,86
14079,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Alzheimers Disease,45,0,0,0,13,7,27
14080,dashboard_2,Riverside,MEDICAID,,All,Alzheimers Disease,2241,0,0,0,27,14,51
14081,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Alzheimers Disease,2196,0,0,0,27,14,52
14082,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Anemia,8996,0,0,0,12,6,25
14083,dashboard_2,Riverside,MEDICAID,,All,Anemia,45667,0,0,0,28,12,59
14084,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Anemia,36671,0,0,0,34,16,68
14085,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Anxiety,18115,0,0,0,13,6,26
14086,dashboard_2,Riverside,MEDICAID,,All,Anxiety,93647,0,0,0,23,11,47
14087,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Anxiety,75532,0,0,0,27,13,52
14088,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Asthma,17411,0,0,0,10,5,19
14089,dashboard_2,Riverside,MEDICAID,,All,Asthma,43910,0,0,0,18,8,39
14090,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Asthma,26499,0,0,0,27,13,53
14091,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Atrial Fibrillation,168,0,0,0,10,4,16.25
14092,dashboard_2,Riverside,MEDICAID,,All,Atrial Fibrillation,10296,0,0,0,31,14,65.25
14093,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Atrial Fibrillation,10128,0,0,0,32,14,66
14094,dashboard_2,Riverside,MEDICAID,,All,Breast Cancer,4041,0,0,0,28,13,54
14095,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Breast Cancer,4041,0,0,0,28,13,54
14096,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Chronic Kidney Disease,524,0,0,0,14,7,29
14097,dashboard_2,Riverside,MEDICAID,,All,Chronic Kidney Disease,26587,0,0,0,30,14,62
14098,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Chronic Kidney Disease,26063,0,0,0,31,15,63
14099,dashboard_2,Riverside,MEDICAID,,All,Colorectal Cancer,1758,0,0,0,34,15,68.75
14100,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Colorectal Cancer,1758,0,0,0,34,15,68.75
14101,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Combined Cancer,397,0,0,0,12,6,24
14102,dashboard_2,Riverside,MEDICAID,,All,Combined Cancer,10686,0,0,0,29,14,58
14103,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Combined Cancer,10289,0,0,0,30,14,59
14104,dashboard_2,Riverside,MEDICAID,,1 chronic condition,COPD,1939,0,0,0,11,5,21
14105,dashboard_2,Riverside,MEDICAID,,All,COPD,20787,0,0,0,30,14,61
14106,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,COPD,18848,0,0,0,33,16,65
14107,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Dementia,159,0,0,0,20,11.5,31.5
14108,dashboard_2,Riverside,MEDICAID,,All,Dementia,7651,0,0,0,30,15,61
14109,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Dementia,7492,0,0,0,31,15,61
14110,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Depression,14909,0,0,0,12,5,24
14111,dashboard_2,Riverside,MEDICAID,,All,Depression,91425,0,0,0,24,11,47
14112,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Depression,76516,0,0,0,27,13,52
14113,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Diabetes,5742,0,0,0,9,4,16
14114,dashboard_2,Riverside,MEDICAID,,All,Diabetes,70742,0,0,0,21,10,43
14115,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Diabetes,65000,0,0,0,23,11,45
14116,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Heart Failure,325,0,0,0,18,8,42
14117,dashboard_2,Riverside,MEDICAID,,All,Heart Failure,18520,0,0,0,35,16,73
14118,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Heart Failure,18195,0,0,0,35,16,73
14119,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Hip/Pelvic Fracture,256,0,0,0,18,9,29
14120,dashboard_2,Riverside,MEDICAID,,All,Hip/Pelvic Fracture,1658,0,0,0,34,15,68
14121,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Hip/Pelvic Fracture,1402,0,0,0,41,18,77
14122,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Hyperlipidemia,9502,0,0,0,11,6,19
14123,dashboard_2,Riverside,MEDICAID,,All,Hyperlipidemia,100581,0,0,0,21,10,41
14124,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Hyperlipidemia,91079,0,0,0,23,11,44
14125,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Hypertension,9378,0,0,0,9,4,17
14126,dashboard_2,Riverside,MEDICAID,,All,Hypertension,114962,0,0,0,21,10,42
14127,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Hypertension,105584,0,0,0,23,11,45
14128,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Ischemic Heart Disease,191,0,0,0,8,4,18
14129,dashboard_2,Riverside,MEDICAID,,All,Ischemic Heart Disease,18051,0,0,0,31,14,63
14130,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Ischemic Heart Disease,17860,0,0,0,31,15,64
14131,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Obesity,21905,0,0,0,10,5,19
14132,dashboard_2,Riverside,MEDICAID,,All,Obesity,97504,0,0,0,20,9,39
14133,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Obesity,75599,0,0,0,23,12,45
14134,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Osteoporosis,234,0,0,0,15.5,6.25,28
14135,dashboard_2,Riverside,MEDICAID,,All,Osteoporosis,8851,0,0,0,28,14,52.5
14136,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Osteoporosis,8617,0,0,0,28,14,53
14137,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Rheumatoid Arthritis,4095,0,0,0,14,7,26
14138,dashboard_2,Riverside,MEDICAID,,All,Rheumatoid Arthritis,49359,0,0,0,29,15,54
14139,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Rheumatoid Arthritis,45264,0,0,0,31,16,56
14140,dashboard_2,Riverside,MEDICAID,,1 chronic condition,Stroke,612,0,0,0,17,8,30.25
14141,dashboard_2,Riverside,MEDICAID,,All,Stroke,9666,0,0,0,37,18,74
14142,dashboard_2,Riverside,MEDICAID,,more than 1 chronic condition,Stroke,9054,0,0,0,39,20,77
14143,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Acute Myocardial Infarction,-1,200,200,200,4,4,4
14144,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Acute Myocardial Infarction,-1,312.18,76.04,831.32,39,19,67
14145,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Acute Myocardial Infarction,1672,313.59,75.78,831.35,39,19,67
14146,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Alzheimers Disease,-1,0,0,33.2,6.5,3.5,10.25
14147,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Alzheimers Disease,-1,100,0,360.9,18,9,34
14148,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Alzheimers Disease,2458,100,0,366.8,18,9,35
14149,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Anemia,250,25,0,153.75,11,5,21
14150,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Anemia,19231,150,8.06,546.89,30,15,54
14151,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Anemia,18981,153.43,10,555.1,30,15,54
14152,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Anxiety,407,0,0,90,8,4,14
14153,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Anxiety,18690,103.2,0,327.1,22,11,40
14154,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Anxiety,18283,110,0,333.62,22,11,40
14155,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Asthma,311,0,0,80,8,4,13.5
14156,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Asthma,11650,90,0,270,22,11,38
14157,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Asthma,11339,90,0,270,22,12,38
14158,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Atrial Fibrillation,239,0,0,90.22,9,5,14.5
14159,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Atrial Fibrillation,17420,120,0,376.3,25,13,45
14160,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Atrial Fibrillation,17181,120,0,382.43,25,13,45
14161,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Breast Cancer,5633,90,0,285,22,12,38
14162,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Breast Cancer,5633,90,0,285,22,12,38
14163,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Chronic Kidney Disease,311,0.38,0,75.1,8,4,15
14164,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Chronic Kidney Disease,39682,75.44,0,290,21,11,38
14165,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Chronic Kidney Disease,39371,77.8,0,291.28,21,11,38
14166,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Colorectal Cancer,1913,148.7,9.23,390,24,13,43
14167,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Colorectal Cancer,1913,148.7,9.23,390,24,13,43
14168,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Combined Cancer,408,20,0,150,10,5,18
14169,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Combined Cancer,16197,110,0,319.36,23,12,40
14170,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Combined Cancer,15789,111.36,0,320,23,13,41
14171,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,COPD,573,5,0,105.66,9,5,15
14172,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,COPD,22009,100,0,326.42,22,11,41
14173,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,COPD,21436,105,0,335.51,23,12,41
14174,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Dementia,149,0,0,150,6,3,12
14175,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Dementia,8490,119.7,0,411.89,20,9,39
14176,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Dementia,8341,120,0,420,20,9,39
14177,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Depression,775,0,0,80,8,4,14
14178,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Depression,31975,87,0,292.23,20,10,36
14179,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Depression,31200,90,0,300,21,11,37
14180,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Diabetes,1912,0,0,30,6,3,10
14181,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Diabetes,52770,50,0,221.58,17,9,31
14182,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Diabetes,50858,50.23,0,231.77,17,9,32
14183,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Heart Failure,53,0,0,100,7,4,15
14184,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Heart Failure,17376,150,5,474.05,28,14,50.25
14185,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Heart Failure,17323,150,5,475,28,14,51
14186,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Hip/Pelvic Fracture,-1,161.15,0,215,5,2,18
14187,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Hip/Pelvic Fracture,-1,315.7,90,712.11,38,21,61
14188,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Hip/Pelvic Fracture,1481,320,90,719.08,39,22,62
14189,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Hyperlipidemia,4788,0,0,70,9,5,14
14190,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Hyperlipidemia,98368,50,0,200,16,9,30
14191,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Hyperlipidemia,93580,50,0,212.98,17,9,30
14192,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Hypertension,4200,0,0,90,7,4,12
14193,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Hypertension,102435,50,0,221.79,16,8,30
14194,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Hypertension,98235,55,0,230,17,9,31
14195,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Ischemic Heart Disease,151,0,0,85,7,3,11
14196,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Ischemic Heart Disease,21939,120,0,370.58,24,12,43
14197,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Ischemic Heart Disease,21788,120,0,374.54,24,12,44
14198,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Obesity,951,0,0,66.75,7,4,13
14199,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Obesity,36991,56,0,230,18,9,33
14200,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Obesity,36040,60,0,236,18,9,33
14201,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Osteoporosis,915,0,0,60,10,6,15
14202,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Osteoporosis,19750,70,0,240,19,11,34
14203,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Osteoporosis,18835,75,0,250,20,11,34
14204,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Rheumatoid Arthritis,2042,20,0,120,10,5,18
14205,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Rheumatoid Arthritis,45884,90,0,280,22,12,38
14206,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Rheumatoid Arthritis,43842,95,0,290,23,13,39
14207,dashboard_2,Riverside,MEDICARE ADVANTAGE,,1 chronic condition,Stroke,107,25,0,120,8,5,14
14208,dashboard_2,Riverside,MEDICARE ADVANTAGE,,All,Stroke,6120,225,40,595,31,16,54
14209,dashboard_2,Riverside,MEDICARE ADVANTAGE,,more than 1 chronic condition,Stroke,6013,230.49,44.72,600,31,17,55
14210,dashboard_2,Riverside,MEDICARE FFS,,1 chronic condition,Acute Myocardial Infarction,-1,1888.32,944.16,2832.48,12,7,17
